,Key,cluster
0,155,1.0
1,7,1.0
2,174,1.0
3,30,2.0
4,4,3.0
5,226,4.0
6,92,4.0
7,188,2.0
8,108,2.0
9,246,4.0
10,88,2.0
11,128,2.0
12,73,1.0
13,214,3.0
14,145,2.0
15,219,1.0
16,16,2.0
17,36,3.0
18,27,2.0
19,88,2.0
20,54,1.0
21,35,2.0
22,142,1.0
23,149,2.0
24,220,4.0
25,86,2.0
26,146,3.0
27,59,4.0
28,108,2.0
29,254,4.0
30,117,1.0
31,180,1.0
32,56,4.0
33,225,1.0
34,40,2.0
35,1,4.0
36,40,2.0
37,125,4.0
38,205,1.0
39,217,2.0
40,39,3.0
41,140,4.0
42,175,4.0
43,108,2.0
44,155,1.0
45,126,3.0
46,238,4.0
47,35,2.0
48,41,1.0
49,196,1.0
50,192,4.0
51,173,4.0
52,243,2.0
53,87,3.0
54,187,2.0
55,161,3.0
56,181,3.0
57,140,4.0
58,212,1.0
59,169,4.0
60,159,1.0
61,233,1.0
62,59,4.0
63,82,3.0
64,167,3.0
65,169,4.0
66,148,2.0
67,198,4.0
68,88,2.0
69,20,4.0
70,221,4.0
71,215,4.0
72,249,1.0
73,5,4.0
74,234,4.0
75,142,1.0
76,189,4.0
77,104,4.0
78,196,1.0
79,244,4.0
80,231,2.0
81,144,2.0
82,115,3.0
83,181,3.0
84,226,4.0
85,57,4.0
86,88,2.0
87,75,2.0
88,149,2.0
89,127,2.0
90,80,1.0
91,149,2.0
92,190,2.0
93,236,4.0
94,15,2.0
95,86,2.0
96,206,4.0
97,114,2.0
98,78,2.0
99,186,4.0
100,131,4.0
101,137,2.0
102,93,3.0
103,116,2.0
104,201,4.0
105,23,1.0
106,91,2.0
107,67,1.0
108,46,3.0
109,168,1.0
110,163,3.0
111,58,4.0
112,144,2.0
113,211,2.0
114,184,3.0
115,115,3.0
116,9,1.0
117,221,4.0
118,91,2.0
119,196,1.0
120,118,3.0
121,108,2.0
122,121,1.0
123,241,4.0
124,95,4.0
125,213,2.0
126,57,4.0
127,119,4.0
128,105,1.0
129,110,3.0
130,41,1.0
131,167,3.0
132,75,2.0
133,195,3.0
134,148,2.0
135,123,4.0
136,138,1.0
137,158,2.0
138,10,4.0
139,80,1.0
140,167,3.0
141,127,2.0
142,2,4.0
143,220,4.0
144,100,4.0
145,27,2.0
146,155,1.0
147,174,1.0
148,147,1.0
149,97,2.0
150,222,4.0
151,18,3.0
152,158,2.0
153,131,4.0
154,10,4.0
155,78,2.0
156,36,3.0
157,255,4.0
158,176,4.0
159,102,3.0
160,73,1.0
161,153,3.0
162,120,3.0
163,158,2.0
164,183,2.0
165,174,1.0
166,146,3.0
167,197,2.0
168,154,1.0
169,6,1.0
170,180,1.0
171,107,3.0
172,80,1.0
173,216,2.0
174,205,1.0
175,250,2.0
176,100,4.0
177,249,1.0
178,169,4.0
179,171,3.0
180,66,3.0
181,204,1.0
182,39,3.0
183,52,3.0
184,211,2.0
185,115,3.0
186,67,1.0
187,173,4.0
188,238,4.0
189,204,1.0
190,223,4.0
191,114,2.0
192,188,2.0
193,250,2.0
194,44,4.0
195,157,3.0
196,65,3.0
197,162,3.0
198,213,2.0
199,177,3.0
200,131,4.0
201,195,3.0
202,193,2.0
203,218,3.0
204,102,3.0
205,209,3.0
206,100,4.0
207,160,3.0
208,253,2.0
209,105,1.0
210,139,2.0
211,33,1.0
212,206,4.0
213,93,3.0
214,126,3.0
215,51,3.0
216,27,2.0
217,193,2.0
218,7,1.0
219,79,2.0
220,249,1.0
221,106,2.0
222,143,1.0
223,138,1.0
224,161,3.0
225,171,3.0
226,100,4.0
227,201,4.0
228,82,3.0
229,5,4.0
230,175,4.0
231,190,2.0
232,205,1.0
233,138,1.0
234,76,3.0
235,56,4.0
236,223,4.0
237,229,2.0
238,219,1.0
239,246,4.0
240,190,2.0
241,200,1.0
242,255,4.0
243,94,2.0
244,151,3.0
245,231,2.0
246,147,1.0
247,32,1.0
248,167,3.0
249,12,3.0
250,120,3.0
251,126,3.0
252,140,4.0
253,153,3.0
254,198,4.0
255,112,4.0
256,30,2.0
