,Key,cluster
0,173,1.0
1,117,2.0
2,53,3.0
3,120,3.0
4,146,3.0
5,245,3.0
6,118,3.0
7,182,4.0
8,228,1.0
9,149,4.0
10,10,1.0
11,164,2.0
12,44,1.0
13,15,5.0
14,222,1.0
15,70,5.0
16,82,3.0
17,44,1.0
18,154,2.0
19,67,4.0
20,89,5.0
21,167,3.0
22,185,3.0
23,28,1.0
24,116,4.0
25,91,4.0
26,179,1.0
27,225,2.0
28,88,4.0
29,108,5.0
30,213,4.0
31,96,3.0
32,16,4.0
33,17,5.0
34,154,2.0
35,188,4.0
36,109,1.0
37,94,4.0
38,75,4.0
39,250,3.0
40,223,4.0
41,180,2.0
42,196,3.0
43,186,1.0
44,221,1.0
45,253,4.0
46,204,2.0
47,152,5.0
48,163,3.0
49,133,5.0
50,228,1.0
51,1,5.0
52,104,5.0
53,84,3.0
54,239,3.0
55,61,1.0
56,74,3.0
57,78,5.0
58,20,1.0
59,81,3.0
60,146,3.0
61,21,5.0
62,247,3.0
63,213,4.0
64,247,3.0
65,34,5.0
66,95,1.0
67,7,2.0
68,243,4.0
69,174,4.0
70,249,4.0
71,224,3.0
72,50,4.0
73,132,5.0
74,28,1.0
75,161,3.0
76,131,1.0
77,221,1.0
78,208,4.0
79,227,5.0
80,66,1.0
81,253,4.0
82,225,2.0
83,218,3.0
84,56,1.0
85,133,5.0
86,172,5.0
87,102,3.0
88,142,3.0
89,169,1.0
90,127,4.0
91,215,1.0
92,172,5.0
93,121,2.0
94,64,1.0
95,136,4.0
96,188,4.0
97,104,5.0
98,100,5.0
99,27,5.0
100,29,2.0
101,180,2.0
102,27,5.0
103,203,1.0
104,165,4.0
105,214,3.0
106,251,3.0
107,84,3.0
108,73,2.0
109,203,1.0
110,181,3.0
111,122,3.0
112,40,5.0
113,8,3.0
114,79,4.0
115,222,1.0
116,145,4.0
117,72,3.0
118,239,3.0
119,93,3.0
120,153,3.0
121,191,5.0
122,221,1.0
123,34,5.0
124,105,4.0
125,75,4.0
126,129,5.0
127,233,2.0
128,78,5.0
129,39,3.0
130,127,4.0
131,1,5.0
132,33,2.0
133,136,4.0
134,71,3.0
135,212,3.0
136,185,3.0
137,22,1.0
138,171,3.0
139,249,4.0
140,115,3.0
141,136,4.0
142,173,1.0
143,73,2.0
144,221,1.0
145,205,2.0
146,115,3.0
147,116,4.0
148,8,3.0
149,17,5.0
150,117,2.0
151,196,3.0
152,116,4.0
153,31,3.0
154,187,4.0
155,75,4.0
156,237,2.0
157,247,3.0
158,143,2.0
159,22,1.0
160,27,5.0
161,133,5.0
162,249,4.0
163,56,1.0
164,213,4.0
165,55,3.0
166,23,2.0
167,213,4.0
168,181,3.0
169,234,3.0
170,253,4.0
171,198,5.0
172,149,4.0
173,168,3.0
174,7,2.0
175,118,3.0
176,124,5.0
177,73,2.0
178,145,4.0
179,154,2.0
180,156,1.0
181,131,1.0
182,240,3.0
183,207,3.0
184,76,3.0
185,132,5.0
186,213,4.0
187,196,3.0
188,252,5.0
189,34,5.0
190,7,2.0
191,221,1.0
192,84,3.0
193,180,2.0
194,159,3.0
195,61,1.0
196,182,4.0
197,40,5.0
198,214,3.0
199,90,5.0
200,248,5.0
201,70,5.0
202,136,4.0
203,203,1.0
204,220,5.0
205,157,3.0
206,234,3.0
207,76,3.0
208,225,2.0
209,139,4.0
210,127,4.0
211,51,3.0
212,231,4.0
213,191,5.0
214,195,3.0
215,81,3.0
216,16,4.0
217,81,3.0
218,181,3.0
219,243,4.0
220,247,3.0
221,164,2.0
222,18,3.0
223,105,4.0
224,150,2.0
225,100,5.0
226,66,1.0
227,206,5.0
228,102,3.0
229,50,4.0
230,124,5.0
231,173,1.0
232,15,5.0
233,50,4.0
234,222,1.0
235,175,1.0
236,46,1.0
237,54,2.0
238,141,2.0
239,92,1.0
240,154,2.0
241,49,4.0
242,183,5.0
243,16,4.0
244,238,1.0
245,25,3.0
246,158,3.0
247,186,1.0
248,150,2.0
249,13,4.0
250,115,3.0
251,114,5.0
252,14,5.0
253,228,1.0
254,70,5.0
255,256,3.0
256,152,5.0
