,Key,cluster
0,184,1.0
1,163,1.0
2,112,2.0
3,13,3.0
4,147,4.0
5,177,1.0
6,141,4.0
7,169,5.0
8,214,1.0
9,98,5.0
10,78,3.0
11,31,1.0
12,50,3.0
13,192,2.0
14,151,1.0
15,44,5.0
16,56,2.0
17,39,1.0
18,167,1.0
19,172,2.0
20,186,2.0
21,156,1.0
22,97,3.0
23,6,4.0
24,77,2.0
25,125,2.0
26,162,1.0
27,176,2.0
28,250,4.0
29,209,1.0
30,212,4.0
31,151,1.0
32,162,1.0
33,157,1.0
34,197,3.0
35,31,1.0
36,55,1.0
37,194,5.0
38,129,2.0
39,55,1.0
40,161,1.0
41,240,1.0
42,170,4.0
43,162,1.0
44,6,4.0
45,125,2.0
46,11,3.0
47,152,3.0
48,141,4.0
49,8,1.0
50,42,2.0
51,66,1.0
52,244,5.0
53,3,4.0
54,199,4.0
55,248,3.0
56,240,1.0
57,213,3.0
58,246,5.0
59,191,2.0
60,253,3.0
61,71,1.0
62,211,3.0
63,121,4.0
64,132,5.0
65,224,1.0
66,210,2.0
67,185,1.0
68,99,2.0
69,3,4.0
70,56,2.0
71,123,2.0
72,36,1.0
73,226,2.0
74,219,4.0
75,140,5.0
76,104,5.0
77,52,1.0
78,243,3.0
79,155,4.0
80,35,3.0
81,77,2.0
82,193,3.0
83,244,5.0
84,196,1.0
85,172,2.0
86,156,1.0
87,233,4.0
88,166,1.0
89,184,1.0
90,244,5.0
91,51,1.0
92,194,5.0
93,54,4.0
94,248,3.0
95,238,5.0
96,17,5.0
97,247,1.0
98,167,1.0
99,179,2.0
100,221,2.0
101,195,1.0
102,83,2.0
103,224,1.0
104,225,4.0
105,202,3.0
106,27,3.0
107,45,4.0
108,27,3.0
109,107,1.0
110,105,4.0
111,195,1.0
112,34,3.0
113,140,5.0
114,113,1.0
115,51,1.0
116,133,5.0
117,40,3.0
118,239,1.0
119,128,3.0
120,218,1.0
121,5,2.0
122,226,2.0
123,24,2.0
124,62,1.0
125,72,1.0
126,62,1.0
127,68,4.0
128,60,3.0
129,30,3.0
130,212,4.0
131,91,3.0
132,10,1.0
133,5,2.0
134,75,3.0
135,41,4.0
136,14,2.0
137,211,3.0
138,175,5.0
139,58,5.0
140,47,1.0
141,211,3.0
142,21,5.0
143,163,1.0
144,24,2.0
145,170,4.0
146,81,4.0
147,17,5.0
148,91,3.0
149,36,1.0
150,29,4.0
151,127,3.0
152,213,3.0
153,145,3.0
154,254,2.0
155,69,3.0
156,80,4.0
157,194,5.0
158,206,5.0
159,16,3.0
160,5,2.0
161,34,3.0
162,18,1.0
163,36,1.0
164,87,1.0
165,217,3.0
166,125,2.0
167,164,4.0
168,168,4.0
169,246,5.0
170,151,1.0
171,190,3.0
172,163,1.0
173,202,3.0
174,148,3.0
175,30,3.0
176,84,3.0
177,123,2.0
178,175,5.0
179,9,5.0
180,155,4.0
181,213,3.0
182,181,1.0
183,214,1.0
184,184,1.0
185,190,3.0
186,254,2.0
187,99,2.0
188,117,4.0
189,134,1.0
190,95,2.0
191,248,3.0
192,34,3.0
193,78,3.0
194,207,1.0
195,150,4.0
196,173,2.0
197,67,4.0
198,78,3.0
199,117,4.0
200,200,4.0
201,82,1.0
202,132,5.0
203,2,1.0
204,254,2.0
205,210,2.0
206,68,4.0
207,254,2.0
208,229,3.0
209,175,5.0
210,21,5.0
211,60,3.0
212,116,3.0
213,55,1.0
214,189,2.0
215,250,4.0
216,236,2.0
217,96,4.0
218,182,3.0
219,1,2.0
220,181,1.0
221,106,3.0
222,216,2.0
223,34,3.0
224,154,4.0
225,144,2.0
226,163,1.0
227,95,2.0
228,147,4.0
229,254,2.0
230,205,4.0
231,211,3.0
232,256,1.0
233,204,4.0
234,45,4.0
235,152,3.0
236,127,3.0
237,116,3.0
238,186,2.0
239,143,4.0
240,168,4.0
241,27,3.0
242,34,3.0
243,96,4.0
244,124,2.0
245,147,4.0
246,174,4.0
247,39,1.0
248,244,5.0
249,229,3.0
250,64,2.0
251,58,5.0
252,33,4.0
253,63,5.0
254,134,1.0
255,83,2.0
256,252,2.0
