,Key,cluster
0,215,1.0
1,7,1.0
2,128,2.0
3,11,2.0
4,114,1.0
5,35,3.0
6,153,1.0
7,217,4.0
8,102,5.0
9,170,3.0
10,150,3.0
11,129,1.0
12,25,1.0
13,178,1.0
14,7,1.0
15,138,2.0
16,105,3.0
17,158,2.0
18,45,1.0
19,29,1.0
20,101,1.0
21,210,4.0
22,72,1.0
23,41,3.0
24,134,4.0
25,152,1.0
26,20,4.0
27,2,1.0
28,54,1.0
29,186,1.0
30,204,3.0
31,128,2.0
32,124,2.0
33,121,3.0
34,85,4.0
35,200,3.0
36,217,4.0
37,123,1.0
38,110,5.0
39,206,3.0
40,116,2.0
41,217,4.0
42,121,3.0
43,208,5.0
44,185,3.0
45,78,3.0
46,117,1.0
47,125,2.0
48,206,3.0
49,142,2.0
50,157,2.0
51,25,1.0
52,185,3.0
53,72,1.0
54,35,3.0
55,38,3.0
56,48,1.0
57,116,2.0
58,163,3.0
59,7,1.0
60,132,2.0
61,206,3.0
62,24,3.0
63,98,2.0
64,148,1.0
65,25,1.0
66,221,2.0
67,39,1.0
68,150,3.0
69,133,3.0
70,50,3.0
71,214,2.0
72,164,1.0
73,44,3.0
74,63,1.0
75,11,2.0
76,74,5.0
77,182,2.0
78,208,5.0
79,100,1.0
80,101,1.0
81,78,3.0
82,172,5.0
83,190,5.0
84,37,2.0
85,67,1.0
86,127,3.0
87,134,4.0
88,102,5.0
89,95,3.0
90,101,1.0
91,33,1.0
92,161,4.0
93,207,1.0
94,7,1.0
95,40,1.0
96,201,2.0
97,121,3.0
98,137,4.0
99,147,3.0
100,126,2.0
101,208,5.0
102,67,1.0
103,195,1.0
104,106,2.0
105,33,1.0
106,110,5.0
107,190,5.0
108,59,2.0
109,40,1.0
110,15,5.0
111,12,3.0
112,185,3.0
113,89,1.0
114,93,1.0
115,136,5.0
116,152,1.0
117,205,1.0
118,221,2.0
119,38,3.0
120,139,2.0
121,56,2.0
122,96,3.0
123,134,4.0
124,157,2.0
125,23,3.0
126,214,2.0
127,165,2.0
128,153,1.0
129,193,5.0
130,43,4.0
131,56,2.0
132,170,3.0
133,39,1.0
134,75,2.0
135,205,1.0
136,105,3.0
137,31,3.0
138,160,1.0
139,87,2.0
140,190,5.0
141,196,2.0
142,80,1.0
143,122,1.0
144,142,2.0
145,129,1.0
146,24,3.0
147,197,2.0
148,153,1.0
149,20,4.0
150,33,1.0
151,218,1.0
152,34,2.0
153,168,3.0
154,40,1.0
155,132,2.0
156,212,4.0
157,38,3.0
158,145,2.0
159,215,1.0
160,221,2.0
161,213,1.0
162,9,5.0
163,95,3.0
164,218,1.0
165,43,4.0
166,149,2.0
167,163,3.0
168,106,2.0
169,56,2.0
170,218,1.0
171,150,3.0
172,79,5.0
173,28,5.0
174,85,4.0
175,192,4.0
176,205,1.0
177,67,1.0
178,138,2.0
179,205,1.0
180,169,2.0
181,135,3.0
182,3,1.0
183,210,4.0
184,42,4.0
185,78,3.0
186,112,2.0
187,140,1.0
188,33,1.0
189,133,3.0
190,85,4.0
191,60,1.0
192,128,2.0
193,8,1.0
194,198,2.0
195,89,1.0
196,38,3.0
197,67,1.0
198,150,3.0
199,127,3.0
200,79,5.0
201,94,5.0
202,173,2.0
203,94,5.0
204,22,4.0
205,26,2.0
206,45,1.0
207,26,2.0
208,152,1.0
209,6,2.0
210,125,2.0
211,11,2.0
212,199,2.0
213,53,3.0
214,146,1.0
215,71,1.0
216,136,5.0
217,172,5.0
218,34,2.0
219,177,1.0
220,41,3.0
221,185,3.0
222,181,5.0
