,Key,cluster
0,91,1.0
1,127,2.0
2,38,2.0
3,129,3.0
4,207,4.0
5,136,3.0
6,143,1.0
7,194,5.0
8,48,5.0
9,153,5.0
10,54,5.0
11,78,2.0
12,37,1.0
13,38,2.0
14,137,1.0
15,195,4.0
16,61,3.0
17,29,1.0
18,199,1.0
19,152,4.0
20,192,2.0
21,2,5.0
22,1,3.0
23,3,3.0
24,41,2.0
25,165,1.0
26,179,4.0
27,190,3.0
28,36,2.0
29,61,3.0
30,206,2.0
31,220,4.0
32,176,5.0
33,48,5.0
34,176,5.0
35,84,5.0
36,84,5.0
37,26,1.0
38,194,5.0
39,92,2.0
40,111,4.0
41,100,3.0
42,14,1.0
43,27,3.0
44,25,5.0
45,24,2.0
46,188,1.0
47,2,5.0
48,32,2.0
49,91,1.0
50,130,2.0
51,14,1.0
52,89,5.0
53,71,5.0
54,49,3.0
55,178,4.0
56,218,5.0
57,129,3.0
58,112,1.0
59,214,1.0
60,111,4.0
61,162,4.0
62,152,4.0
63,191,4.0
64,162,4.0
65,17,1.0
66,170,2.0
67,27,3.0
68,34,1.0
69,5,5.0
70,29,1.0
71,168,2.0
72,192,2.0
73,84,5.0
74,48,5.0
75,20,1.0
76,119,4.0
77,113,3.0
78,87,1.0
79,190,3.0
80,179,4.0
81,219,2.0
82,167,4.0
83,39,5.0
84,107,1.0
85,158,3.0
86,105,2.0
87,168,2.0
88,6,1.0
89,64,5.0
90,115,5.0
91,196,1.0
92,208,3.0
93,33,5.0
94,73,3.0
95,92,2.0
96,174,3.0
97,66,2.0
98,189,4.0
99,52,1.0
100,27,3.0
101,201,1.0
102,192,2.0
103,116,1.0
104,186,5.0
105,221,1.0
106,21,5.0
107,22,2.0
108,141,1.0
109,200,2.0
110,159,3.0
111,132,4.0
112,116,1.0
113,220,4.0
114,149,1.0
115,135,4.0
116,142,5.0
117,91,1.0
118,41,2.0
119,162,4.0
120,126,1.0
121,193,3.0
122,38,2.0
123,140,3.0
124,149,1.0
125,129,3.0
126,131,4.0
127,211,1.0
128,137,1.0
129,99,5.0
130,59,1.0
131,160,4.0
132,10,4.0
133,137,1.0
134,108,3.0
135,85,1.0
136,150,2.0
137,9,3.0
138,110,3.0
139,94,4.0
140,183,2.0
141,92,2.0
142,215,1.0
143,67,5.0
144,14,1.0
145,123,4.0
146,37,1.0
147,96,2.0
148,127,2.0
149,22,2.0
150,72,5.0
151,219,2.0
152,219,2.0
153,70,4.0
154,125,1.0
155,66,2.0
156,188,1.0
157,186,5.0
158,119,4.0
159,59,1.0
160,145,1.0
161,52,1.0
162,198,1.0
163,127,2.0
164,182,1.0
165,142,5.0
166,179,4.0
167,138,1.0
168,199,1.0
169,48,5.0
170,59,1.0
171,84,5.0
172,178,4.0
173,72,5.0
174,182,1.0
175,159,3.0
176,143,1.0
177,194,5.0
178,14,1.0
179,219,2.0
180,210,2.0
181,71,5.0
182,72,5.0
183,115,5.0
184,88,3.0
185,110,3.0
186,220,4.0
187,46,1.0
188,72,5.0
189,62,2.0
190,32,2.0
191,78,2.0
192,144,4.0
193,200,2.0
194,80,3.0
195,45,3.0
196,4,2.0
197,203,5.0
198,151,4.0
199,133,2.0
200,28,3.0
201,71,5.0
202,123,4.0
203,103,1.0
204,111,4.0
205,11,1.0
206,6,1.0
207,164,4.0
208,78,2.0
209,102,1.0
210,41,2.0
211,33,5.0
212,204,2.0
213,15,5.0
214,127,2.0
215,72,5.0
216,129,3.0
217,141,1.0
218,185,2.0
219,192,2.0
220,54,5.0
221,160,4.0
222,183,2.0
