,Key,cluster
0,192,1.0
1,21,2.0
2,51,3.0
3,64,2.0
4,85,1.0
5,110,4.0
6,200,1.0
7,133,1.0
8,188,3.0
9,211,3.0
10,184,4.0
11,25,2.0
12,18,1.0
13,193,4.0
14,52,3.0
15,175,2.0
16,63,2.0
17,130,1.0
18,93,2.0
19,105,1.0
20,150,3.0
21,215,3.0
22,216,3.0
23,81,4.0
24,127,1.0
25,184,4.0
26,2,2.0
27,60,4.0
28,112,3.0
29,22,1.0
30,189,2.0
31,101,4.0
32,26,3.0
33,212,1.0
34,71,2.0
35,178,2.0
36,49,4.0
37,188,3.0
38,185,1.0
39,113,4.0
40,136,4.0
41,171,2.0
42,34,3.0
43,9,4.0
44,22,1.0
45,104,2.0
46,195,2.0
47,40,4.0
48,91,3.0
49,155,2.0
50,161,1.0
51,24,4.0
52,154,2.0
53,199,3.0
54,68,3.0
55,111,2.0
56,59,3.0
57,14,1.0
58,187,1.0
59,200,1.0
60,89,2.0
61,186,2.0
62,104,2.0
63,84,3.0
64,63,2.0
65,106,3.0
66,80,4.0
67,104,2.0
68,46,1.0
69,22,1.0
70,34,3.0
71,13,2.0
72,181,4.0
73,111,2.0
74,175,2.0
75,168,1.0
76,63,2.0
77,95,1.0
78,22,1.0
79,41,1.0
80,100,4.0
81,166,3.0
82,198,3.0
83,172,4.0
84,177,4.0
85,30,3.0
86,97,4.0
87,134,1.0
88,27,4.0
89,166,3.0
90,5,3.0
91,65,4.0
92,203,3.0
93,47,1.0
94,134,1.0
95,84,3.0
96,106,3.0
97,98,3.0
98,203,3.0
99,198,3.0
100,198,3.0
101,41,1.0
102,149,3.0
103,87,3.0
104,82,1.0
105,140,4.0
106,122,2.0
107,152,2.0
108,187,1.0
109,49,4.0
110,193,4.0
111,132,2.0
112,124,3.0
113,1,4.0
114,81,4.0
115,41,1.0
116,87,3.0
117,199,3.0
118,164,4.0
119,110,4.0
120,83,2.0
121,107,3.0
122,88,4.0
123,182,3.0
124,84,3.0
125,26,3.0
126,77,4.0
127,206,1.0
128,45,3.0
129,134,1.0
130,35,1.0
131,18,1.0
132,64,2.0
133,126,3.0
134,173,1.0
135,164,4.0
136,179,2.0
137,148,2.0
138,114,3.0
139,156,3.0
140,14,1.0
141,114,3.0
142,21,2.0
143,172,4.0
144,78,1.0
145,204,1.0
146,89,2.0
147,3,2.0
148,93,2.0
149,205,2.0
150,129,4.0
151,97,4.0
152,26,3.0
153,123,2.0
154,204,1.0
155,153,2.0
156,216,3.0
157,143,3.0
158,216,3.0
159,10,2.0
160,151,4.0
161,22,1.0
162,148,2.0
163,50,1.0
164,186,2.0
165,57,1.0
166,105,1.0
167,127,1.0
168,152,2.0
169,153,2.0
170,110,4.0
171,197,3.0
172,97,4.0
173,48,3.0
174,43,1.0
175,70,2.0
176,169,1.0
177,1,4.0
178,196,3.0
179,107,3.0
180,4,1.0
181,188,3.0
182,135,4.0
183,221,1.0
184,147,1.0
185,137,1.0
186,206,1.0
187,121,1.0
188,49,4.0
189,107,3.0
190,70,2.0
191,33,2.0
192,146,2.0
193,199,3.0
194,10,2.0
195,197,3.0
196,154,2.0
197,215,3.0
198,76,1.0
199,18,1.0
200,135,4.0
201,21,2.0
202,128,3.0
203,214,3.0
204,80,4.0
205,145,3.0
206,177,4.0
207,203,3.0
208,163,1.0
209,20,1.0
210,222,2.0
211,49,4.0
212,2,2.0
213,38,1.0
214,18,1.0
215,40,4.0
216,184,4.0
217,185,1.0
218,81,4.0
219,37,3.0
220,6,3.0
221,122,2.0
222,14,1.0
