,Key,cluster
0,122,1.0
1,111,2.0
2,121,3.0
3,4,3.0
4,98,4.0
5,135,3.0
6,177,3.0
7,8,1.0
8,111,2.0
9,83,1.0
10,116,4.0
11,34,4.0
12,108,2.0
13,138,4.0
14,60,1.0
15,94,2.0
16,216,4.0
17,199,4.0
18,156,4.0
19,8,1.0
20,146,1.0
21,56,4.0
22,177,3.0
23,67,4.0
24,137,4.0
25,178,1.0
26,57,4.0
27,49,2.0
28,75,4.0
29,105,3.0
30,195,1.0
31,119,1.0
32,101,2.0
33,190,2.0
34,207,1.0
35,178,1.0
36,215,4.0
37,91,4.0
38,142,4.0
39,207,1.0
40,22,3.0
41,52,4.0
42,147,3.0
43,73,2.0
44,174,2.0
45,10,1.0
46,10,1.0
47,101,2.0
48,149,4.0
49,62,3.0
50,25,1.0
51,108,2.0
52,21,1.0
53,77,1.0
54,80,2.0
55,114,4.0
56,120,3.0
57,142,4.0
58,137,4.0
59,27,2.0
60,142,4.0
61,70,1.0
62,39,1.0
63,121,3.0
64,194,2.0
65,140,3.0
66,45,2.0
67,130,3.0
68,131,1.0
69,112,4.0
70,103,4.0
71,174,2.0
72,179,1.0
73,220,2.0
74,12,3.0
75,12,3.0
76,216,4.0
77,27,2.0
78,85,3.0
79,5,4.0
80,179,1.0
81,38,3.0
82,20,3.0
83,158,4.0
84,139,4.0
85,222,1.0
86,120,3.0
87,171,1.0
88,135,3.0
89,65,2.0
90,120,3.0
91,109,3.0
92,2,1.0
93,129,2.0
94,194,2.0
95,113,1.0
96,135,3.0
97,89,1.0
98,150,3.0
99,59,4.0
100,175,1.0
101,147,3.0
102,113,1.0
103,118,2.0
104,31,3.0
105,96,3.0
106,86,2.0
107,96,3.0
108,133,3.0
109,51,4.0
110,96,3.0
111,7,4.0
112,59,4.0
113,107,4.0
114,149,4.0
115,147,3.0
116,93,1.0
117,196,4.0
118,18,3.0
119,169,4.0
120,148,1.0
121,57,4.0
122,59,4.0
123,208,2.0
124,6,4.0
125,94,2.0
126,216,4.0
127,128,4.0
128,205,1.0
129,74,2.0
130,152,1.0
131,46,3.0
132,42,4.0
133,214,4.0
134,175,1.0
135,139,4.0
136,71,1.0
137,184,3.0
138,139,4.0
139,141,4.0
140,38,3.0
141,18,3.0
142,18,3.0
143,109,3.0
144,37,4.0
145,165,4.0
146,45,2.0
147,159,4.0
148,136,2.0
149,134,3.0
150,19,4.0
151,18,3.0
152,86,2.0
153,81,1.0
154,37,4.0
155,23,3.0
156,219,3.0
157,205,1.0
158,43,3.0
159,64,1.0
160,158,4.0
161,117,4.0
162,166,4.0
163,86,2.0
164,121,3.0
165,31,3.0
166,183,3.0
167,146,1.0
168,14,3.0
169,161,3.0
170,60,1.0
171,90,4.0
172,148,1.0
173,161,3.0
174,73,2.0
175,63,1.0
176,86,2.0
177,128,4.0
178,111,2.0
179,201,4.0
180,28,2.0
181,47,3.0
182,11,4.0
183,69,1.0
184,140,3.0
185,118,2.0
186,222,1.0
187,124,4.0
188,214,4.0
189,7,4.0
190,1,2.0
191,161,3.0
192,218,1.0
193,114,4.0
194,74,2.0
195,189,1.0
196,55,3.0
197,181,2.0
198,18,3.0
199,63,1.0
200,54,1.0
201,2,1.0
202,41,3.0
203,113,1.0
204,37,4.0
205,219,3.0
206,159,4.0
207,25,1.0
208,67,4.0
209,204,3.0
210,87,4.0
211,171,1.0
212,89,1.0
213,154,1.0
214,195,1.0
215,151,2.0
216,206,3.0
217,106,4.0
218,21,1.0
219,176,1.0
220,211,4.0
221,101,2.0
222,81,1.0
