,Key,cluster
0,140,1.0
1,152,2.0
2,83,3.0
3,19,2.0
4,57,1.0
5,49,3.0
6,8,4.0
7,45,4.0
8,30,3.0
9,64,3.0
10,150,5.0
11,106,3.0
12,133,3.0
13,66,4.0
14,21,5.0
15,18,6.0
16,41,1.0
17,133,3.0
18,11,3.0
19,136,3.0
20,98,1.0
21,87,3.0
22,91,2.0
23,20,3.0
24,122,6.0
25,143,5.0
26,111,2.0
27,148,6.0
28,119,1.0
29,168,2.0
30,139,3.0
31,103,4.0
32,9,3.0
33,138,6.0
34,129,4.0
35,148,6.0
36,89,2.0
37,125,6.0
38,133,3.0
39,23,3.0
40,51,2.0
41,128,3.0
42,73,2.0
43,145,2.0
44,140,1.0
45,142,4.0
46,73,2.0
47,73,2.0
48,144,5.0
49,5,3.0
50,159,5.0
51,107,2.0
52,36,1.0
53,14,3.0
54,65,5.0
55,125,6.0
56,112,2.0
57,78,5.0
58,17,1.0
59,53,3.0
60,111,2.0
61,82,5.0
62,129,4.0
63,84,5.0
64,36,1.0
65,104,4.0
66,18,6.0
67,14,3.0
68,107,2.0
69,153,1.0
70,41,1.0
71,128,3.0
72,140,1.0
73,74,1.0
74,120,2.0
75,102,1.0
76,89,2.0
77,155,4.0
78,100,2.0
79,149,5.0
80,129,4.0
81,3,3.0
82,22,3.0
83,151,4.0
84,62,2.0
85,146,2.0
86,59,4.0
87,23,3.0
88,46,1.0
89,62,2.0
90,104,4.0
91,15,4.0
92,168,2.0
93,149,5.0
94,148,6.0
95,50,4.0
96,32,2.0
97,31,4.0
98,167,4.0
99,103,4.0
100,161,5.0
101,86,4.0
102,141,1.0
103,51,2.0
104,24,2.0
105,26,1.0
106,48,4.0
107,67,1.0
108,29,1.0
109,45,4.0
110,22,3.0
111,35,5.0
112,103,4.0
113,33,5.0
114,84,5.0
115,124,5.0
116,58,1.0
117,146,2.0
118,58,1.0
119,130,3.0
120,33,5.0
121,70,3.0
122,123,5.0
123,110,5.0
124,15,4.0
125,170,2.0
126,57,1.0
127,18,6.0
128,75,1.0
129,21,5.0
130,170,2.0
131,122,6.0
132,62,2.0
133,37,5.0
134,155,4.0
135,87,3.0
136,117,4.0
137,39,1.0
138,159,5.0
139,144,5.0
140,37,5.0
141,57,1.0
142,159,5.0
143,59,4.0
144,123,5.0
145,111,2.0
146,158,2.0
147,151,4.0
148,169,5.0
149,6,3.0
150,60,5.0
151,75,1.0
152,18,6.0
153,70,3.0
154,143,5.0
155,103,4.0
156,102,1.0
157,13,3.0
158,155,4.0
159,17,1.0
160,92,3.0
161,8,4.0
162,50,4.0
163,147,5.0
164,170,2.0
165,146,2.0
166,93,1.0
167,41,1.0
168,26,1.0
169,60,5.0
170,28,5.0
