,Key,cluster
0,99,1.0
1,44,2.0
2,74,3.0
3,93,3.0
4,149,2.0
5,135,4.0
6,67,3.0
7,9,3.0
8,162,1.0
9,39,3.0
10,169,2.0
11,118,5.0
12,162,1.0
13,130,3.0
14,142,4.0
15,128,4.0
16,36,1.0
17,131,5.0
18,161,5.0
19,30,3.0
20,124,2.0
21,117,4.0
22,130,3.0
23,57,3.0
24,111,4.0
25,159,1.0
26,5,4.0
27,36,1.0
28,170,1.0
29,1,3.0
30,130,3.0
31,167,4.0
32,23,2.0
33,98,1.0
34,105,3.0
35,21,2.0
36,154,3.0
37,139,4.0
38,80,1.0
39,144,2.0
40,158,1.0
41,125,1.0
42,33,1.0
43,163,3.0
44,106,4.0
45,75,3.0
46,36,1.0
47,81,3.0
48,45,5.0
49,109,5.0
50,46,3.0
51,62,5.0
52,27,2.0
53,147,5.0
54,53,3.0
55,132,5.0
56,26,3.0
57,15,4.0
58,58,3.0
59,7,5.0
60,71,3.0
61,162,1.0
62,121,5.0
63,86,4.0
64,60,2.0
65,98,1.0
66,83,4.0
67,59,5.0
68,137,3.0
69,10,5.0
70,79,5.0
71,43,1.0
72,115,1.0
73,102,1.0
74,79,5.0
75,1,3.0
76,159,1.0
77,39,3.0
78,123,2.0
79,84,1.0
80,113,4.0
81,121,5.0
82,93,3.0
83,37,1.0
84,115,1.0
85,168,4.0
86,129,4.0
87,74,3.0
88,85,3.0
89,104,4.0
90,4,3.0
91,78,2.0
92,123,2.0
93,157,3.0
94,136,3.0
95,82,5.0
96,35,2.0
97,157,3.0
98,165,1.0
99,111,4.0
100,166,4.0
101,128,4.0
102,72,1.0
103,16,4.0
104,152,1.0
105,89,1.0
106,112,1.0
107,6,5.0
108,8,4.0
109,3,3.0
110,154,3.0
111,80,1.0
112,145,5.0
113,139,4.0
114,137,3.0
115,121,5.0
116,153,3.0
117,161,5.0
118,6,5.0
119,60,2.0
120,91,1.0
121,120,1.0
122,82,5.0
123,17,3.0
124,133,3.0
125,33,1.0
126,86,4.0
127,40,4.0
128,26,3.0
129,123,2.0
130,145,5.0
131,90,4.0
132,13,4.0
133,38,1.0
134,126,5.0
135,41,1.0
136,102,1.0
137,129,4.0
138,9,3.0
139,163,3.0
140,161,5.0
141,147,5.0
142,67,3.0
143,112,1.0
144,158,1.0
145,4,3.0
146,18,4.0
147,79,5.0
148,77,4.0
149,6,5.0
150,47,2.0
151,60,2.0
152,21,2.0
153,114,4.0
154,152,1.0
155,33,1.0
156,156,2.0
157,120,1.0
158,77,4.0
159,121,5.0
160,14,3.0
161,67,3.0
162,138,3.0
163,97,3.0
164,15,4.0
165,8,4.0
166,28,1.0
167,167,4.0
168,18,4.0
169,15,4.0
170,5,4.0
