,Key,cluster
0,132,1.0
1,85,2.0
2,112,3.0
3,76,2.0
4,158,4.0
5,86,5.0
6,42,2.0
7,106,5.0
8,28,3.0
9,145,5.0
10,54,3.0
11,103,5.0
12,121,1.0
13,38,3.0
14,55,4.0
15,132,1.0
16,156,1.0
17,47,4.0
18,42,2.0
19,24,5.0
20,67,4.0
21,164,3.0
22,162,3.0
23,110,1.0
24,39,4.0
25,95,4.0
26,107,5.0
27,104,5.0
28,9,2.0
29,41,4.0
30,128,2.0
31,62,1.0
32,59,5.0
33,5,2.0
34,156,1.0
35,122,3.0
36,48,5.0
37,38,3.0
38,14,2.0
39,88,3.0
40,170,3.0
41,127,5.0
42,117,5.0
43,144,1.0
44,167,2.0
45,71,4.0
46,1,4.0
47,154,2.0
48,40,2.0
49,84,3.0
50,39,4.0
51,91,5.0
52,71,4.0
53,12,3.0
54,68,2.0
55,50,1.0
56,4,2.0
57,5,2.0
58,109,1.0
59,116,3.0
60,71,4.0
61,22,2.0
62,66,5.0
63,111,5.0
64,84,3.0
65,164,3.0
66,85,2.0
67,138,4.0
68,151,5.0
69,19,5.0
70,7,1.0
71,86,5.0
72,168,5.0
73,163,2.0
74,146,1.0
75,164,3.0
76,101,3.0
77,16,2.0
78,160,2.0
79,46,4.0
80,67,4.0
81,65,1.0
82,62,1.0
83,41,4.0
84,66,5.0
85,33,3.0
86,22,2.0
87,122,3.0
88,1,4.0
89,57,4.0
90,158,4.0
91,97,2.0
92,29,3.0
93,31,1.0
94,168,5.0
95,88,3.0
96,165,3.0
97,6,2.0
98,137,2.0
99,52,3.0
100,51,5.0
101,144,1.0
102,21,2.0
103,118,1.0
104,38,3.0
105,45,5.0
106,163,2.0
107,5,2.0
108,151,5.0
109,140,4.0
110,120,3.0
111,120,3.0
112,117,5.0
113,1,4.0
114,161,1.0
115,40,2.0
116,32,3.0
117,52,3.0
118,88,3.0
119,131,1.0
120,50,1.0
121,170,3.0
122,96,1.0
123,9,2.0
124,22,2.0
125,35,1.0
126,54,3.0
127,82,1.0
128,90,5.0
129,8,5.0
130,63,4.0
131,67,4.0
132,53,2.0
133,34,1.0
134,131,1.0
135,157,4.0
136,110,1.0
137,79,1.0
138,38,3.0
139,12,3.0
140,100,3.0
141,151,5.0
142,72,3.0
143,147,1.0
144,168,5.0
145,149,1.0
146,80,3.0
147,99,3.0
148,69,5.0
149,91,5.0
150,93,4.0
151,11,2.0
152,143,1.0
153,53,2.0
154,169,1.0
155,90,5.0
156,149,1.0
157,165,3.0
158,77,2.0
159,113,5.0
160,112,3.0
161,114,5.0
162,84,3.0
163,63,4.0
164,128,2.0
165,165,3.0
166,48,5.0
167,166,2.0
168,161,1.0
169,9,2.0
170,120,3.0
