,Key,cluster
0,14,1.0
1,28,2.0
2,44,3.0
3,22,1.0
4,31,2.0
5,21,3.0
6,121,2.0
7,122,4.0
8,160,1.0
9,103,2.0
10,138,4.0
11,1,5.0
12,42,4.0
13,22,1.0
14,39,5.0
15,52,6.0
16,26,5.0
17,52,6.0
18,47,3.0
19,101,3.0
20,40,4.0
21,77,7.0
22,141,5.0
23,19,6.0
24,40,4.0
25,109,2.0
26,27,3.0
27,56,5.0
28,8,2.0
29,77,7.0
30,62,3.0
31,57,5.0
32,122,4.0
33,94,1.0
34,8,2.0
35,149,3.0
36,41,5.0
37,155,6.0
38,50,2.0
39,19,6.0
40,50,2.0
41,80,6.0
42,158,5.0
43,34,5.0
44,109,2.0
45,105,5.0
46,158,5.0
47,81,1.0
48,89,3.0
49,152,6.0
50,35,3.0
51,40,4.0
52,138,4.0
53,161,2.0
54,130,1.0
55,81,1.0
56,45,2.0
57,17,5.0
58,49,1.0
59,169,3.0
60,34,5.0
61,141,5.0
62,93,1.0
63,79,2.0
64,137,4.0
65,45,2.0
66,71,4.0
67,64,1.0
68,84,3.0
69,86,2.0
70,168,2.0
71,3,7.0
72,51,2.0
73,17,5.0
74,62,3.0
75,96,2.0
76,114,7.0
77,21,3.0
78,118,2.0
79,42,4.0
80,75,5.0
81,29,3.0
82,52,6.0
83,15,7.0
84,45,2.0
85,32,6.0
86,167,6.0
87,7,2.0
88,149,3.0
89,15,7.0
90,133,1.0
91,92,1.0
92,16,7.0
93,130,1.0
94,31,2.0
95,49,1.0
96,80,6.0
97,59,2.0
98,10,2.0
99,84,3.0
100,79,2.0
101,158,5.0
102,68,4.0
103,88,2.0
104,15,7.0
105,130,1.0
106,144,3.0
107,53,1.0
108,134,4.0
109,86,2.0
110,63,5.0
111,107,3.0
112,95,5.0
113,101,3.0
114,98,5.0
115,33,3.0
116,169,3.0
117,105,5.0
118,159,5.0
119,155,6.0
120,100,3.0
121,162,6.0
122,32,6.0
123,125,4.0
124,104,6.0
125,5,1.0
126,65,3.0
127,136,1.0
128,169,3.0
129,91,5.0
130,151,2.0
131,47,3.0
132,49,1.0
133,111,6.0
134,80,6.0
135,170,6.0
136,151,2.0
137,81,1.0
138,59,2.0
139,75,5.0
140,140,5.0
141,138,4.0
142,34,5.0
143,22,1.0
144,135,2.0
145,140,5.0
146,139,7.0
147,100,3.0
148,83,7.0
149,48,2.0
150,40,4.0
151,125,4.0
152,117,2.0
153,14,1.0
154,62,3.0
155,65,3.0
156,161,2.0
157,104,6.0
158,152,6.0
159,97,1.0
160,16,7.0
161,80,6.0
162,144,3.0
163,58,5.0
164,24,3.0
165,20,1.0
166,52,6.0
167,145,2.0
168,57,5.0
169,3,7.0
170,26,5.0
