,Key,cluster
0,423,1.0
1,565,1.0
2,275,2.0
3,124,2.0
4,23,3.0
5,72,1.0
6,29,2.0
7,225,3.0
8,657,2.0
9,388,3.0
10,191,1.0
11,442,3.0
12,112,4.0
13,586,4.0
14,490,4.0
15,13,2.0
16,153,3.0
17,98,1.0
18,37,2.0
19,399,2.0
20,272,2.0
21,409,1.0
22,99,2.0
23,144,4.0
24,475,4.0
25,245,2.0
26,238,4.0
27,363,1.0
28,402,3.0
29,210,4.0
30,124,2.0
31,68,3.0
32,545,4.0
33,209,4.0
34,371,2.0
35,619,2.0
36,64,4.0
37,175,1.0
38,131,1.0
39,329,3.0
40,318,2.0
41,457,2.0
42,614,4.0
43,169,3.0
44,234,2.0
45,653,5.0
46,15,1.0
47,46,2.0
48,350,1.0
49,300,4.0
50,201,2.0
51,172,1.0
52,655,3.0
53,521,2.0
54,295,2.0
55,296,5.0
56,181,4.0
57,233,4.0
58,202,4.0
59,45,1.0
60,150,5.0
61,534,5.0
62,60,2.0
63,467,3.0
64,258,1.0
65,219,3.0
66,362,1.0
67,190,3.0
68,625,5.0
69,419,4.0
70,480,3.0
71,11,4.0
72,521,2.0
73,322,5.0
74,406,2.0
75,511,1.0
76,560,5.0
77,35,1.0
78,475,4.0
79,616,3.0
80,530,1.0
81,54,4.0
82,541,3.0
83,35,1.0
84,168,3.0
85,28,3.0
86,88,1.0
87,172,1.0
88,286,3.0
89,191,1.0
90,522,2.0
91,110,2.0
92,546,3.0
93,26,4.0
94,98,1.0
95,56,3.0
96,166,4.0
97,391,2.0
98,379,3.0
99,200,2.0
100,547,3.0
101,174,3.0
102,121,3.0
103,340,2.0
104,106,5.0
105,451,3.0
106,251,3.0
107,622,3.0
108,24,2.0
109,471,4.0
110,580,5.0
111,9,1.0
112,476,4.0
113,333,5.0
114,577,2.0
115,634,1.0
116,29,2.0
117,54,4.0
118,594,3.0
119,634,1.0
120,95,3.0
121,101,1.0
122,491,1.0
123,27,4.0
124,533,1.0
125,322,5.0
126,330,1.0
127,423,1.0
128,96,1.0
129,199,2.0
130,620,3.0
131,282,2.0
132,308,4.0
133,433,4.0
134,562,3.0
135,453,5.0
136,61,1.0
137,544,1.0
138,532,4.0
139,343,5.0
140,31,4.0
141,114,4.0
142,217,4.0
143,222,4.0
144,63,4.0
145,225,3.0
146,275,2.0
147,106,5.0
148,51,4.0
149,375,1.0
150,155,2.0
151,524,2.0
152,521,2.0
153,429,4.0
154,483,3.0
155,479,2.0
156,344,4.0
157,548,3.0
158,593,3.0
159,54,4.0
160,425,2.0
161,170,5.0
162,353,4.0
163,631,3.0
164,38,5.0
165,253,2.0
166,175,1.0
167,631,3.0
168,462,1.0
169,625,5.0
170,403,1.0
171,470,2.0
172,54,4.0
173,85,3.0
174,303,1.0
175,213,1.0
176,323,4.0
177,311,1.0
178,555,4.0
179,432,4.0
180,251,3.0
181,146,3.0
182,61,1.0
183,254,5.0
184,58,2.0
185,195,2.0
186,522,2.0
187,582,2.0
188,121,3.0
189,588,4.0
190,605,5.0
191,522,2.0
192,326,4.0
193,313,3.0
194,500,3.0
195,206,4.0
196,162,3.0
197,413,2.0
198,644,1.0
199,70,1.0
200,332,1.0
201,333,5.0
202,510,2.0
203,15,1.0
204,503,5.0
205,490,4.0
206,584,1.0
207,266,2.0
208,340,2.0
209,579,3.0
210,1,4.0
211,360,1.0
212,262,1.0
213,578,1.0
214,413,2.0
215,641,2.0
216,513,3.0
217,465,2.0
218,213,1.0
219,402,3.0
220,123,2.0
221,20,5.0
222,313,3.0
223,54,4.0
224,452,2.0
225,388,3.0
226,178,3.0
227,479,2.0
228,86,4.0
229,57,2.0
230,27,4.0
231,261,4.0
232,496,4.0
233,319,3.0
234,112,4.0
235,530,1.0
236,36,3.0
237,622,3.0
238,37,2.0
239,643,4.0
240,52,3.0
241,279,2.0
242,438,3.0
243,90,1.0
244,333,5.0
245,65,1.0
246,385,1.0
247,421,3.0
248,462,1.0
249,413,2.0
250,293,1.0
251,89,3.0
252,81,4.0
253,261,4.0
254,341,1.0
255,500,3.0
256,271,2.0
257,372,4.0
258,342,1.0
259,393,3.0
260,92,2.0
261,39,2.0
262,289,1.0
263,392,2.0
264,535,3.0
265,471,4.0
266,50,1.0
267,373,3.0
268,151,3.0
269,107,5.0
270,272,2.0
271,57,2.0
272,402,3.0
273,52,3.0
274,6,5.0
275,433,4.0
276,1,4.0
277,310,5.0
278,136,2.0
279,496,4.0
280,235,5.0
281,286,3.0
282,339,4.0
283,157,5.0
284,123,2.0
285,125,4.0
286,466,2.0
287,278,4.0
288,477,1.0
289,285,1.0
290,233,4.0
291,479,2.0
292,617,4.0
293,82,3.0
294,16,1.0
295,495,4.0
296,88,1.0
297,404,4.0
298,66,1.0
299,206,4.0
300,469,2.0
301,146,3.0
302,544,1.0
303,406,2.0
304,605,5.0
305,10,2.0
306,96,1.0
307,210,4.0
308,279,2.0
309,519,1.0
310,377,4.0
311,346,3.0
312,346,3.0
313,158,1.0
314,576,4.0
315,585,4.0
316,534,5.0
317,18,3.0
318,183,2.0
319,657,2.0
320,209,4.0
321,557,4.0
322,557,4.0
323,614,4.0
324,204,3.0
325,102,2.0
326,457,2.0
327,42,4.0
328,475,4.0
329,636,4.0
330,45,1.0
331,154,2.0
332,44,2.0
333,6,5.0
334,160,3.0
335,483,3.0
336,78,4.0
337,379,3.0
338,655,3.0
339,604,1.0
340,188,4.0
341,188,4.0
342,524,2.0
343,553,3.0
344,423,1.0
345,539,4.0
346,622,3.0
347,393,3.0
348,632,4.0
349,379,3.0
350,188,4.0
351,453,5.0
352,650,3.0
353,257,4.0
354,610,5.0
355,610,5.0
356,411,5.0
357,86,4.0
358,435,2.0
359,152,1.0
360,469,2.0
361,138,2.0
362,510,2.0
363,380,4.0
364,612,1.0
365,247,4.0
366,105,4.0
367,632,4.0
368,156,5.0
369,115,2.0
370,433,4.0
371,143,3.0
372,5,1.0
373,539,4.0
374,643,4.0
375,132,4.0
376,39,2.0
377,482,3.0
378,373,3.0
379,471,4.0
380,211,2.0
381,388,3.0
382,216,2.0
383,636,4.0
384,269,3.0
385,520,5.0
386,331,3.0
387,47,2.0
388,362,1.0
389,2,4.0
390,636,4.0
391,615,1.0
392,138,2.0
393,343,5.0
394,336,4.0
395,470,2.0
396,652,2.0
397,401,3.0
398,498,1.0
399,411,5.0
400,542,3.0
401,146,3.0
402,484,3.0
403,365,3.0
404,597,1.0
405,626,2.0
406,277,1.0
407,381,1.0
408,283,5.0
409,503,5.0
410,241,1.0
411,383,3.0
412,652,2.0
413,460,4.0
414,653,5.0
415,516,1.0
416,503,5.0
417,481,4.0
418,560,5.0
419,160,3.0
420,596,2.0
421,283,5.0
422,407,3.0
423,436,4.0
424,599,5.0
425,321,4.0
426,532,4.0
427,124,2.0
428,620,3.0
429,305,2.0
430,348,2.0
431,255,1.0
432,595,3.0
433,324,4.0
434,268,4.0
435,182,1.0
436,612,1.0
437,135,3.0
438,6,5.0
439,617,4.0
440,580,5.0
441,84,2.0
442,114,4.0
443,191,1.0
444,222,4.0
445,387,4.0
446,189,4.0
