,Key,cluster
0,477,1.0
1,604,1.0
2,487,1.0
3,221,2.0
4,368,3.0
5,301,3.0
6,144,4.0
7,511,5.0
8,606,3.0
9,147,2.0
10,606,3.0
11,402,3.0
12,100,3.0
13,52,3.0
14,507,4.0
15,15,1.0
16,296,1.0
17,183,2.0
18,11,4.0
19,209,4.0
20,450,3.0
21,45,1.0
22,50,1.0
23,105,4.0
24,635,1.0
25,6,2.0
26,436,4.0
27,656,2.0
28,96,1.0
29,264,1.0
30,221,2.0
31,200,2.0
32,268,4.0
33,635,1.0
34,41,1.0
35,257,4.0
36,518,4.0
37,452,2.0
38,630,4.0
39,301,3.0
40,417,2.0
41,424,2.0
42,644,1.0
43,299,3.0
44,44,2.0
45,467,3.0
46,34,4.0
47,171,2.0
48,546,3.0
49,83,2.0
50,548,3.0
51,381,1.0
52,261,4.0
53,60,2.0
54,291,3.0
55,405,1.0
56,652,2.0
57,481,4.0
58,95,3.0
59,632,4.0
60,246,1.0
61,210,4.0
62,59,2.0
63,656,2.0
64,528,1.0
65,621,4.0
66,238,4.0
67,175,1.0
68,350,1.0
69,235,5.0
70,307,2.0
71,413,2.0
72,254,1.0
73,495,3.0
74,402,3.0
75,353,4.0
76,647,1.0
77,406,2.0
78,609,2.0
79,2,4.0
80,196,2.0
81,242,3.0
82,179,2.0
83,153,3.0
84,572,4.0
85,141,4.0
86,653,5.0
87,210,4.0
88,383,1.0
89,428,2.0
90,12,1.0
91,617,2.0
92,52,3.0
93,25,4.0
94,75,4.0
95,146,3.0
96,408,4.0
97,220,3.0
98,531,1.0
99,644,1.0
100,95,3.0
101,107,5.0
102,39,1.0
103,128,2.0
104,260,3.0
105,603,4.0
106,475,4.0
107,104,4.0
108,93,3.0
109,14,1.0
110,319,3.0
111,36,4.0
112,133,4.0
113,322,2.0
114,12,1.0
115,352,3.0
116,481,4.0
117,259,2.0
118,301,3.0
119,646,3.0
120,229,1.0
121,349,4.0
122,641,2.0
123,598,4.0
124,568,3.0
125,249,5.0
126,620,3.0
127,367,4.0
128,112,4.0
129,133,4.0
130,492,4.0
131,64,4.0
132,386,2.0
133,648,2.0
134,197,1.0
135,631,3.0
136,531,1.0
137,173,4.0
138,442,3.0
139,208,2.0
140,109,1.0
141,148,5.0
142,541,3.0
143,617,2.0
144,76,4.0
145,554,4.0
146,29,1.0
147,291,3.0
148,605,5.0
149,565,1.0
150,74,1.0
151,196,2.0
152,130,4.0
153,653,5.0
154,392,2.0
155,552,2.0
156,105,4.0
157,501,5.0
158,420,4.0
159,407,3.0
160,166,4.0
161,499,3.0
162,379,3.0
163,74,1.0
164,245,2.0
165,363,1.0
166,323,4.0
167,91,4.0
168,66,1.0
169,479,2.0
170,583,5.0
171,74,1.0
172,525,2.0
173,495,3.0
174,123,2.0
175,410,3.0
176,200,2.0
177,175,1.0
178,275,2.0
179,16,1.0
180,391,2.0
181,235,5.0
182,446,1.0
183,418,4.0
184,118,3.0
185,344,4.0
186,304,4.0
187,131,3.0
188,370,1.0
189,138,5.0
190,634,1.0
191,133,4.0
192,343,1.0
193,134,2.0
194,87,3.0
195,335,5.0
196,400,1.0
197,125,4.0
198,657,2.0
199,130,4.0
200,615,3.0
201,614,4.0
202,453,5.0
203,399,2.0
204,519,2.0
205,149,3.0
206,392,2.0
207,132,4.0
208,482,3.0
209,565,1.0
210,212,1.0
211,579,3.0
212,396,1.0
213,636,4.0
214,279,1.0
215,603,4.0
216,180,4.0
217,149,3.0
218,199,2.0
219,622,3.0
220,124,2.0
221,210,4.0
222,631,3.0
223,319,3.0
224,49,1.0
225,429,4.0
226,511,5.0
227,582,2.0
228,297,3.0
229,470,2.0
230,444,5.0
231,356,4.0
232,52,3.0
233,393,3.0
234,29,1.0
235,207,4.0
236,351,2.0
237,606,3.0
238,118,3.0
239,327,1.0
240,294,1.0
241,590,3.0
242,609,2.0
