,Key,cluster
0,180,1.0
1,321,1.0
2,16,2.0
3,495,3.0
4,14,2.0
5,339,1.0
6,595,3.0
7,231,3.0
8,335,4.0
9,357,2.0
10,289,2.0
11,482,3.0
12,37,4.0
13,648,4.0
14,49,2.0
15,229,2.0
16,55,2.0
17,119,4.0
18,510,2.0
19,16,2.0
20,652,4.0
21,69,2.0
22,523,3.0
23,230,4.0
24,482,3.0
25,476,1.0
26,504,2.0
27,520,2.0
28,596,4.0
29,221,4.0
30,240,4.0
31,410,3.0
32,205,2.0
33,17,2.0
34,103,3.0
35,180,1.0
36,447,2.0
37,198,4.0
38,371,4.0
39,262,4.0
40,623,2.0
41,243,4.0
42,549,1.0
43,620,3.0
44,653,4.0
45,290,1.0
46,548,3.0
47,618,1.0
48,397,2.0
49,253,4.0
50,411,2.0
51,110,2.0
52,377,1.0
53,287,2.0
54,240,4.0
55,415,1.0
56,241,2.0
57,461,1.0
58,366,3.0
59,367,1.0
60,278,1.0
61,97,1.0
62,341,2.0
63,526,4.0
64,611,4.0
65,427,2.0
66,542,3.0
67,595,3.0
68,299,3.0
69,569,3.0
70,490,3.0
71,362,2.0
72,418,4.0
73,93,3.0
74,22,1.0
75,181,1.0
76,397,2.0
77,196,4.0
78,523,3.0
79,469,2.0
80,606,3.0
81,399,4.0
82,270,2.0
83,467,3.0
84,88,4.0
85,261,1.0
86,331,3.0
87,454,4.0
88,515,2.0
89,519,4.0
90,306,1.0
91,324,1.0
92,258,3.0
93,436,1.0
94,359,4.0
95,317,1.0
96,600,2.0
97,48,2.0
98,490,3.0
99,26,1.0
100,100,3.0
101,404,1.0
102,141,1.0
103,428,4.0
104,513,3.0
105,629,4.0
106,587,3.0
107,335,4.0
108,432,1.0
109,277,2.0
110,638,2.0
111,139,2.0
112,189,1.0
113,12,2.0
114,494,3.0
115,568,3.0
116,308,1.0
117,195,4.0
118,132,1.0
119,647,2.0
120,13,2.0
121,335,4.0
122,285,4.0
123,153,3.0
124,314,2.0
125,487,4.0
126,204,3.0
127,319,3.0
128,480,3.0
129,287,2.0
130,469,2.0
131,594,3.0
132,514,4.0
133,153,3.0
134,55,2.0
135,24,4.0
136,593,3.0
137,205,2.0
138,540,1.0
139,37,4.0
140,367,1.0
141,604,2.0
142,7,4.0
143,408,4.0
144,529,2.0
145,264,2.0
146,551,3.0
147,558,1.0
148,523,3.0
149,206,1.0
150,162,3.0
151,363,2.0
152,334,1.0
153,426,1.0
154,531,2.0
155,572,1.0
156,579,3.0
157,440,2.0
158,650,1.0
159,559,3.0
160,553,3.0
161,221,4.0
162,258,3.0
163,443,1.0
164,137,2.0
165,471,3.0
166,277,2.0
167,256,4.0
168,39,2.0
169,120,3.0
170,646,3.0
171,601,3.0
172,646,3.0
173,90,4.0
174,244,2.0
175,656,4.0
176,470,2.0
177,201,2.0
178,313,3.0
179,601,3.0
180,578,2.0
181,492,1.0
182,25,1.0
183,591,1.0
184,346,3.0
185,380,1.0
186,582,4.0
187,569,3.0
188,57,4.0
189,598,1.0
190,93,3.0
191,473,2.0
192,563,4.0
193,502,4.0
194,138,4.0
195,480,3.0
196,14,2.0
197,440,2.0
198,378,1.0
199,114,1.0
200,115,2.0
201,174,3.0
202,473,2.0
203,624,3.0
204,462,2.0
205,428,4.0
206,356,4.0
207,32,4.0
208,103,3.0
209,2,1.0
210,549,1.0
211,387,4.0
212,423,3.0
213,204,3.0
214,442,3.0
215,284,1.0
216,135,3.0
217,200,4.0
218,3,4.0
219,367,1.0
220,39,2.0
221,367,1.0
222,436,1.0
223,509,2.0
224,110,2.0
225,463,3.0
226,37,4.0
227,176,4.0
228,477,3.0
229,253,4.0
230,261,1.0
231,377,1.0
232,577,2.0
233,210,1.0
234,593,3.0
235,20,2.0
236,202,1.0
237,175,2.0
238,652,4.0
239,277,2.0
240,341,2.0
241,148,2.0
242,250,3.0
243,34,1.0
244,130,1.0
245,482,3.0
246,204,3.0
247,463,3.0
248,50,2.0
249,497,4.0
250,361,2.0
251,543,3.0
252,88,4.0
253,579,3.0
254,170,4.0
255,635,2.0
256,169,3.0
257,117,4.0
258,183,4.0
259,615,3.0
260,381,2.0
261,219,3.0
262,284,1.0
263,233,1.0
264,18,3.0
265,128,4.0
266,238,1.0
267,481,1.0
268,640,1.0
269,484,3.0
270,238,1.0
271,576,1.0
272,347,4.0
273,315,3.0
274,110,2.0
275,537,3.0
276,211,4.0
277,397,2.0
278,300,1.0
279,263,1.0
280,491,2.0
281,514,4.0
282,315,3.0
283,289,2.0
284,194,3.0
285,474,2.0
286,446,2.0
287,399,4.0
288,619,2.0
289,200,4.0
290,28,1.0
291,296,2.0
292,602,2.0
293,78,3.0
294,256,4.0
295,117,4.0
296,448,1.0
297,414,4.0
298,428,4.0
299,233,1.0
300,578,2.0
301,179,2.0
302,335,4.0
303,643,1.0
304,439,2.0
305,565,4.0
306,294,2.0
307,557,1.0
308,29,2.0
309,590,3.0
310,629,4.0
311,541,3.0
312,187,2.0
