,Key,cluster
0,565,1.0
1,527,1.0
2,130,2.0
3,455,2.0
4,646,3.0
5,208,4.0
6,642,3.0
7,594,3.0
8,190,3.0
9,413,4.0
10,606,3.0
11,605,5.0
12,562,3.0
13,106,2.0
14,118,3.0
15,92,4.0
16,214,3.0
17,345,1.0
18,360,1.0
19,185,1.0
20,91,2.0
21,379,3.0
22,190,3.0
23,439,4.0
24,591,2.0
25,424,4.0
26,432,2.0
27,17,1.0
28,304,2.0
29,317,2.0
30,466,4.0
31,149,3.0
32,49,1.0
33,402,3.0
34,585,2.0
35,242,3.0
36,477,1.0
37,327,5.0
38,245,4.0
39,280,3.0
40,45,1.0
41,466,4.0
42,270,4.0
43,253,4.0
44,323,2.0
45,105,2.0
46,608,1.0
47,132,2.0
48,636,2.0
49,38,3.0
50,498,1.0
51,20,1.0
52,575,5.0
53,291,3.0
54,619,4.0
55,520,5.0
56,263,2.0
57,160,3.0
58,543,3.0
59,121,3.0
60,40,4.0
61,311,1.0
62,463,3.0
63,481,2.0
64,212,1.0
65,560,5.0
66,442,3.0
67,40,4.0
68,119,4.0
69,493,2.0
70,155,4.0
71,445,2.0
72,142,4.0
73,176,4.0
74,34,2.0
75,217,2.0
76,259,4.0
77,294,1.0
78,89,3.0
79,48,4.0
80,283,5.0
81,374,2.0
82,534,5.0
83,431,2.0
84,385,4.0
85,529,4.0
86,235,5.0
87,344,2.0
88,12,1.0
89,610,5.0
90,210,2.0
91,579,3.0
92,335,5.0
93,595,3.0
94,454,4.0
95,77,1.0
96,13,4.0
97,350,1.0
98,290,2.0
99,110,4.0
100,586,3.0
101,120,3.0
102,635,1.0
103,370,1.0
104,583,5.0
105,208,4.0
106,99,4.0
107,457,4.0
108,239,2.0
109,461,2.0
110,213,5.0
111,360,1.0
112,611,4.0
113,608,1.0
114,583,5.0
115,386,4.0
116,154,4.0
117,5,5.0
118,474,4.0
119,450,3.0
120,367,2.0
121,97,3.0
122,564,4.0
123,163,2.0
124,131,1.0
125,134,4.0
126,333,5.0
127,404,2.0
128,313,3.0
129,590,3.0
130,549,2.0
131,62,3.0
132,401,3.0
133,565,1.0
134,184,3.0
135,177,3.0
136,321,2.0
137,608,1.0
138,303,1.0
139,147,4.0
140,458,3.0
141,24,4.0
142,524,4.0
143,486,3.0
144,363,1.0
145,562,3.0
146,620,3.0
147,623,1.0
148,475,2.0
149,426,2.0
150,36,3.0
151,4,1.0
152,249,5.0
153,367,2.0
154,245,4.0
155,398,4.0
156,277,4.0
157,262,4.0
158,554,2.0
159,570,4.0
160,368,3.0
161,414,4.0
162,342,1.0
163,598,2.0
164,261,2.0
165,32,4.0
166,512,4.0
167,405,5.0
168,329,3.0
169,433,2.0
170,413,4.0
171,235,5.0
172,249,5.0
173,58,4.0
174,288,4.0
175,62,3.0
176,310,5.0
177,95,3.0
178,3,4.0
179,288,4.0
180,469,1.0
181,334,2.0
182,162,3.0
183,46,4.0
184,357,1.0
185,548,3.0
186,384,2.0
187,130,2.0
188,490,3.0
189,254,4.0
190,448,2.0
191,449,5.0
192,236,1.0
193,479,4.0
194,216,4.0
195,13,4.0
196,91,2.0
197,571,5.0
198,62,3.0
199,334,2.0
200,38,3.0
201,596,4.0
202,508,5.0
203,482,3.0
204,262,4.0
205,621,2.0
206,76,2.0
207,125,2.0
208,453,5.0
209,611,4.0
210,45,1.0
211,497,4.0
212,285,4.0
213,41,1.0
214,31,4.0
215,61,3.0
216,498,1.0
217,21,4.0
218,249,5.0
219,509,1.0
220,503,4.0
221,21,4.0
222,567,4.0
223,347,4.0
224,550,3.0
225,614,2.0
226,120,3.0
227,640,4.0
228,137,4.0
229,464,1.0
230,232,4.0
231,477,1.0
232,485,1.0
233,472,4.0
234,637,3.0
235,51,2.0
236,588,2.0
237,537,3.0
238,452,4.0
239,457,4.0
240,129,3.0
241,322,4.0
242,106,2.0
243,47,4.0
244,231,4.0
245,314,1.0
246,341,1.0
247,300,4.0
248,540,2.0
249,27,2.0
250,424,4.0
251,560,5.0
252,415,3.0
253,625,5.0
254,178,3.0
255,559,3.0
256,255,1.0
257,15,1.0
258,414,4.0
259,334,2.0
260,112,2.0
261,190,3.0
262,277,4.0
263,425,2.0
264,386,4.0
265,403,1.0
266,311,1.0
267,155,4.0
268,65,1.0
269,232,4.0
270,399,4.0
271,222,2.0
272,149,3.0
273,412,3.0
274,191,1.0
275,492,2.0
276,251,3.0
277,51,2.0
278,45,1.0
279,628,5.0
280,516,1.0
281,241,1.0
282,130,2.0
283,62,3.0
284,291,3.0
285,257,2.0
286,77,1.0
287,500,3.0
288,396,1.0
289,405,5.0
290,653,5.0
291,502,4.0
292,307,4.0
293,106,2.0
294,429,2.0
295,311,1.0
296,401,3.0
297,515,1.0
298,463,3.0
299,555,2.0
300,519,4.0
301,245,4.0
302,405,5.0
303,219,3.0
304,434,1.0
305,227,5.0
306,17,1.0
307,298,2.0
308,573,2.0
309,83,4.0
310,478,2.0
311,509,1.0
312,537,3.0
313,6,4.0
314,204,3.0
315,114,2.0
316,436,2.0
317,446,1.0
318,363,1.0
319,195,4.0
320,295,4.0
321,173,2.0
322,630,1.0
323,197,1.0
324,199,4.0
325,585,2.0
326,518,3.0
327,512,4.0
328,136,4.0
329,295,4.0
330,620,3.0
331,380,2.0
332,493,2.0
333,45,1.0
334,306,2.0
335,66,1.0
336,293,1.0
337,17,1.0
338,88,4.0
339,645,3.0
340,184,3.0
341,214,3.0
342,380,2.0
343,477,1.0
344,568,3.0
345,140,5.0
346,127,1.0
347,551,3.0
348,326,2.0
349,385,4.0
350,497,4.0
351,7,4.0
352,63,2.0
353,205,1.0
354,55,1.0
355,251,3.0
356,65,1.0
357,287,3.0
358,386,4.0
359,77,1.0
360,146,3.0
361,236,1.0
362,577,4.0
363,52,3.0
364,290,2.0
365,598,2.0
366,558,4.0
367,513,3.0
368,614,2.0
369,528,1.0
370,559,3.0
371,574,4.0
372,390,2.0
373,287,3.0
374,227,5.0
