,Key,cluster
0,237,1.0
1,631,2.0
2,25,1.0
3,548,2.0
4,392,3.0
5,643,1.0
6,395,3.0
7,450,2.0
8,149,2.0
9,577,3.0
10,513,2.0
11,321,1.0
12,77,4.0
13,132,1.0
14,371,3.0
15,130,1.0
16,304,1.0
17,648,3.0
18,625,1.0
19,447,4.0
20,461,1.0
21,352,2.0
22,214,2.0
23,654,3.0
24,374,1.0
25,35,4.0
26,144,1.0
27,190,2.0
28,599,4.0
29,116,2.0
30,640,3.0
31,650,1.0
32,35,4.0
33,5,4.0
34,341,4.0
35,9,4.0
36,276,1.0
37,611,3.0
38,202,1.0
39,258,4.0
40,309,3.0
41,76,1.0
42,203,2.0
43,159,4.0
44,494,2.0
45,209,1.0
46,239,1.0
47,598,1.0
48,192,1.0
49,26,2.0
50,282,3.0
51,255,4.0
52,395,3.0
53,299,2.0
54,348,3.0
55,67,2.0
56,316,1.0
57,57,3.0
58,125,1.0
59,642,2.0
60,506,2.0
61,242,2.0
62,64,1.0
63,622,2.0
64,476,1.0
65,413,3.0
66,128,3.0
67,375,4.0
68,77,4.0
69,191,4.0
70,405,4.0
71,88,3.0
72,584,4.0
73,372,1.0
74,520,4.0
75,479,3.0
76,649,3.0
77,178,2.0
78,318,3.0
79,85,2.0
80,368,2.0
81,35,4.0
82,454,3.0
83,481,2.0
84,625,1.0
85,648,3.0
86,380,2.0
87,547,2.0
88,241,4.0
89,280,2.0
90,139,4.0
91,480,2.0
92,523,2.0
93,613,3.0
94,222,1.0
95,171,3.0
96,460,1.0
97,353,3.0
98,21,3.0
99,373,2.0
100,108,1.0
101,72,4.0
102,109,4.0
103,233,1.0
104,464,4.0
105,82,2.0
106,391,3.0
107,305,3.0
108,312,4.0
109,374,1.0
110,337,2.0
111,624,2.0
112,75,1.0
113,474,4.0
114,131,4.0
115,580,3.0
116,315,2.0
117,504,3.0
118,55,4.0
119,627,4.0
120,261,1.0
121,334,1.0
122,388,2.0
123,429,1.0
124,12,4.0
125,38,1.0
126,360,4.0
127,28,2.0
128,388,2.0
129,330,1.0
130,559,2.0
131,360,4.0
132,487,2.0
133,326,1.0
134,412,2.0
135,389,2.0
136,539,1.0
137,59,3.0
138,119,3.0
139,280,2.0
140,275,3.0
141,375,4.0
142,55,4.0
143,253,3.0
144,342,4.0
145,580,3.0
146,207,1.0
147,31,3.0
148,222,1.0
149,305,3.0
150,475,1.0
151,504,3.0
152,285,3.0
153,295,3.0
154,586,2.0
155,443,1.0
156,91,1.0
157,335,1.0
158,460,1.0
159,455,1.0
160,608,4.0
161,243,1.0
162,577,3.0
163,427,4.0
164,139,4.0
165,443,1.0
166,74,4.0
167,12,4.0
168,393,2.0
169,239,1.0
170,289,4.0
171,332,4.0
172,546,2.0
173,52,2.0
174,337,2.0
175,378,1.0
176,203,2.0
177,353,3.0
178,49,4.0
179,485,4.0
180,30,1.0
181,268,1.0
182,96,4.0
183,635,2.0
184,153,2.0
185,369,3.0
186,376,3.0
187,153,2.0
188,516,4.0
189,362,3.0
190,35,4.0
191,101,4.0
192,636,1.0
193,301,2.0
194,417,3.0
195,499,2.0
196,398,3.0
197,160,1.0
198,395,3.0
199,94,2.0
200,100,2.0
201,199,3.0
202,169,1.0
203,21,3.0
204,298,1.0
205,516,4.0
206,282,3.0
207,636,1.0
208,332,4.0
209,390,2.0
210,134,3.0
211,458,1.0
212,627,4.0
213,160,1.0
214,254,3.0
215,125,1.0
216,506,2.0
217,191,4.0
218,89,2.0
219,595,2.0
220,54,1.0
221,348,3.0
222,505,2.0
223,585,1.0
224,530,4.0
225,120,2.0
226,188,2.0
227,525,3.0
228,418,3.0
229,250,2.0
230,250,2.0
231,612,3.0
232,141,1.0
233,567,3.0
234,557,1.0
235,585,1.0
236,114,1.0
237,114,1.0
238,19,1.0
239,494,2.0
240,127,4.0
241,162,2.0
242,620,2.0
243,113,3.0
244,649,3.0
245,430,4.0
246,444,1.0
247,406,3.0
248,90,3.0
249,10,3.0
250,556,4.0
251,106,1.0
252,638,4.0
253,633,1.0
254,200,3.0
255,282,3.0
256,209,1.0
257,413,3.0
258,470,3.0
259,98,2.0
260,271,3.0
261,477,4.0
262,614,1.0
263,399,3.0
264,396,4.0
265,167,1.0
266,103,1.0
267,458,1.0
268,279,3.0
269,311,4.0
270,332,4.0
271,255,4.0
272,217,1.0
273,201,3.0
274,96,4.0
275,319,2.0
276,99,3.0
277,596,3.0
278,44,3.0
279,28,2.0
280,346,2.0
281,176,3.0
282,348,3.0
283,327,1.0
284,461,1.0
285,7,3.0
286,469,3.0
287,421,2.0
288,340,3.0
289,404,2.0
290,337,2.0
291,93,2.0
292,145,3.0
293,336,2.0
294,614,1.0
295,631,2.0
296,44,3.0
297,71,3.0
298,61,2.0
299,231,3.0
300,383,2.0
301,93,2.0
302,613,3.0
303,634,2.0
304,112,2.0
305,56,2.0
306,367,2.0
307,450,2.0
308,595,2.0
309,361,4.0
310,62,2.0
311,458,1.0
312,180,2.0
313,26,2.0
314,326,1.0
315,97,1.0
316,164,4.0
317,95,2.0
318,192,1.0
319,114,1.0
